,id,title,authors,venue,year
1475,673165,A Performance Evaluation of OID Mapping Techniques,"Andr&#233; Eickler, Carsten Andreas Gerlhof, Donald Kossmann",Very Large Data Bases,1995
1476,673164,Using Formal Methods to Reason about Semantics-Based Decompositions of Transactions,"Paul Ammann, Sushil Jajodia, Indrakshi Ray",Very Large Data Bases,1995
1477,673167,Bypassing Joins in Disjunctive Queries,"Michael Steinbrunn, Klaus Peithner, Guido Moerkotte, Alfons Kemper",Very Large Data Bases,1995
1478,673166,Estimating the Selectivity of Spatial Queries Using the `Correlation' Fractal Dimension,"Alberto Belussi, Christos Faloutsos",Very Large Data Bases,1995
1479,673169,A Cost Model for Clustered Object-Oriented Databases,"Georges Gardarin, Jean-Robert Gruser, Zhao-Hui Tang",Very Large Data Bases,1995
1480,673168,OODB Bulk Loading Revisited: The Partitioned-List Approach,"Janet L. Wiener, Jeffrey F. Naughton",Very Large Data Bases,1995
1481,673294,Generalizing GlOSS to Vector-Space Databases and Broker Hierarchies,"Luis Gravano, Hector Garcia-Molina",Very Large Data Bases,1995
1482,673170,Redo Recovery after System Crashes,"David B. Lomet, Mark R. Tuttle",Very Large Data Bases,1995
1483,672823,Performance of Data-Parallel Spatial Operations,"Erik G. Hoel, Hanan Samet",Very Large Data Bases,1994
1484,672824,A Transaction Replication Scheme for a Replicated Database with Node Autonomy,"Ada Wai-Chee Fu, David Wai-Lok Cheung",Very Large Data Bases,1994
1485,672821,Memory-Contention Responsive Hash Joins,"Diane L. Davison, Goetz Graefe",Very Large Data Bases,1994
1486,672822,On Index Selection Schemes for Nested Object Hierarchies,"Sudarshan S. Chawathe, Ming-Syan Chen, Philip S. Yu",Very Large Data Bases,1994
1487,672819,From Nested-Loop to Join Queries in OODB,"Hennie J. Steenhagen, Peter M. G. Apers, Henk M. Blanken, Rolf A. de By",Very Large Data Bases,1994
1488,223866,VERSANT replication: supporting fault-tolerant object databases,"Yuh-Ming Shyy, H. Stephen Au-Yeung, C. P. Chou",International Conference on Management of Data,1995
1489,223867,Carn0t and InfoSleuth: database technology and the World Wide Web,"D. Woelk, B. Bohrer, N. Jacobs, K. Ong, C. Tomlinson, C. Unnikrishnan",International Conference on Management of Data,1995
1490,223864,Parallel database systems 101,Jim Gray,International Conference on Management of Data,1995
1491,223865,Things every update replication customer should know (abstract),Rob Goldring,International Conference on Management of Data,1995
1492,223862,High availability of commercial applications,Kestutis Ivinskis,International Conference on Management of Data,1995
1493,223863,The data that you won't find in databases: tutorial panel on data exchange formats,"Peter Buneman, David Maier",International Conference on Management of Data,1995
1494,223860,DIRECTV and Oracle Rdb: the challenge of VLDB transaction processing,William L. Gettys,International Conference on Management of Data,1995
1495,223861,Enterprise transaction processing on Windows NT,Greg Hope,International Conference on Management of Data,1995
1496,223858,Upsizing form file server to client server architectures,CORPORATE The Access Team Microsoft,International Conference on Management of Data,1995
1497,223859,The Lotus notes storage system,Kenneth Moore,International Conference on Management of Data,1995
1498,223856,Join queries with external text sources: execution and optimization techniques,"Surajit Chaudhuri, Umeshwar Dayal, Tak W. Yan",International Conference on Management of Data,1995
1499,223857,"Object-oriented, rapid application development in a PC database environment",CORPORATE Fox Development Team Microsoft,International Conference on Management of Data,1995
1500,223854,A database interface for file update,"Serge Abiteboul, Sophie Cluet, Tova Milo",International Conference on Management of Data,1995
1501,223855,Copy detection mechanisms for digital documents,"Sergey Brin, James Davis, H&#233;ctor Garc&#237;a-Molina",International Conference on Management of Data,1995
1502,223852,Fault tolerant design of multimedia servers,"Steven Berson, Leana Golubchik, Richard R. Muntz",International Conference on Management of Data,1995
1503,223853,An online video placement policy based on bandwidth to space ratio (BSR),"Asit Dan, Dinkar Sitaram",International Conference on Management of Data,1995
1504,223851,The SPIFFI scalable video-on-demand system,"Craig S. Freedman, David J. DeWitt",International Conference on Management of Data,1995
1505,223850,Efficient maintenance of materialized mediated views,"James J. Lu, Guido Moerkotte, Joachim Schue, V. S. Subrahmanian",International Conference on Management of Data,1995
1506,223849,Incremental maintenance of views with duplicates,"Timothy Griffin, Leonid Libkin",International Conference on Management of Data,1995
1507,223848,View maintenance in a warehousing environment,"Yue Zhuge, H&#233;ctor Garc&#237;a-Molina, Joachim Hammer, Jennifer Widom",International Conference on Management of Data,1995
1508,223847,Hypergraph based reorderings of outer join queries with complex predicates,"Gautam Bhargava, Piyush Goel, Bala Iyer",International Conference on Management of Data,1995
1509,223846,Reducing multidatabase query response time by tree balancing,"Weimin Du, Ming-Chien Shan, Umeshwar Dayal",International Conference on Management of Data,1995
1510,223845,Dynamic resource brokering for multi-user query execution,"Diane L. Davison, Goetz Graefe",International Conference on Management of Data,1995
1511,223844,Temporal conditions and integrity constraints in active database systems,"A. Prasad Sistla, Ouri Wolfson",International Conference on Management of Data,1995
1512,223843,Semantic assumptions and query evaluation in temporal databases,"Claudio Bettini, X. Sean Wang, Elisa Bertino, Sushil Jajodia",International Conference on Management of Data,1995
1513,223842,Applying update streams in a soft real-time database system,"B. Adelberg, H. Garcia-Molina, B. Kao",International Conference on Management of Data,1995
1514,223841,Balancing histogram optimality and practicality for query result size estimation,"Yannis E. Ioannidis, Viswanath Poosala",International Conference on Management of Data,1995
1515,223840,Enhancing database correctness: a statistical approach,"Wen-Chi Hou, Zhongyang Zhang",International Conference on Management of Data,1995
1516,223817,Adapting materialized views after redefinitions,"Ashish Gupta, Inderpal S. Mumick, Kenneth A. Ross",International Conference on Management of Data,1995
1517,223816,Broadcast disks: data management for asymmetric communication environments,"Swarup Acharya, Rafael Alonso, Michael Franklin, Stanley Zdonik",International Conference on Management of Data,1995
1518,223814,Implementing crash recovery in QuickStore: a performance study,"Seth J. White, David J. DeWitt",International Conference on Management of Data,1995
1519,223813,An effective hash-based algorithm for mining association rules,"Jong Soo Park, Ming-Syan Chen, Philip S. Yu",International Conference on Management of Data,1995
1520,223896,"Information translation, mediation, and mosaic-based browsing in the TSIMMIS system","Joachim Hammer, H&#233;ctor Garc&#237;a-Molina, Kelly Ireland, Yannis Papakonstantinou, Jeffrey Ullman, Jennifer Widom",International Conference on Management of Data,1995
1521,223897,Semint: a system prototype for semantic integration in heterogeneous databases,"Wen-Syan Li, Chris Clifton",International Conference on Management of Data,1995
1522,223898,Paradise: a database system for GIS applications,CORPORATE The Paradise Team,International Conference on Management of Data,1995
1523,223899,Shore: combining the best features of OODBMS and file systems,CORPORATE The SHORE Team,International Conference on Management of Data,1995
1524,223892,Design and implementation of advanced knowledge processing in the KBMS KRISYS,"J. Thomas, S. De&#223;loch, N. Mattos",International Conference on Management of Data,1995
1525,223893,The SAMOS active DBMS prototype,"Stella Gatziu, Andreas Geppert, Klaus R. Dittrich",International Conference on Management of Data,1995
1526,223894,Efendi: federated database system of Cadlab,"E. Radeke, R. B&#246;ttger, B. Burkert, Y. Engel, G. Kachel, S. Kolmschlag, D. Nolte",International Conference on Management of Data,1995
1527,223895,VisDB: a system for visualizing large databases,"Daniel A. Keim, Hans-Peter Kriegel",International Conference on Management of Data,1995
1528,223888,The query by image content (QBIC) system,"Jonathan Ashley, Myron Flickner, James Hafner, Denis Lee, Wayne Niblack, Dragutin Petkovic",International Conference on Management of Data,1995
1529,223889,The REACH active OODBMS,"A. P. Buchmann, A. Deutsch, J. Zimmermann, M. Higa",International Conference on Management of Data,1995
1530,223890,QBI: query by icons,"Antonio Massari, Stefano Pavani, Lorenzo Saladini, Panos K. Chrysanthis",International Conference on Management of Data,1995
1531,223891,InfoHarness: a system for search and retrieval of heterogeneous information,"Leon Shklar, Amit Sheth, Vipul Kashyap, Satish Thatte",International Conference on Management of Data,1995
1532,223884,Tutorial on storage technology: RAID and beyond,Garth A. Gibson,International Conference on Management of Data,1995
1533,223885,DataMine-interactive rule discovery system,"T. Imielinski, A. Virmani",International Conference on Management of Data,1995
1534,223886,The Algres testbed of CHIMERA: an active object-oriented database system,"Stefano Ceri, Piero Fraternali, Stefano Paraboschi, Giuseppe Psaila",International Conference on Management of Data,1995
1535,223887,The NAOS system,"C. Collet, T. Coupaye",International Conference on Management of Data,1995
1536,223881,An overview of the emerging third-generation SQL standard,"Jim Melton, Nelson Mendoca Mattos",International Conference on Management of Data,1995
1537,223880,Objects and SQL (panel session): strange relations?,Donald R. Deutsch,International Conference on Management of Data,1995
1538,223883,Integration approaches for CIM,Moira C. Norrie,International Conference on Management of Data,1995
1539,223882,"Workflow automation: applications, technology and research",Amit Sheth,International Conference on Management of Data,1995
1540,223877,Informix online XPS,Bob Gerber,International Conference on Management of Data,1995
1541,223876,An overview of DB2 parallel edition,"Chaitanya Baru, Gilles Fecteau",International Conference on Management of Data,1995
1542,223879,Indexing multimedia databases,Christos Faloutsos,International Conference on Management of Data,1995
1543,223878,Order-of-magnitude advantage on TPC-C through massive parallelism,Charles Levine,International Conference on Management of Data,1995
1544,223873,Cover your assets,Michael A. Olson,International Conference on Management of Data,1995
1545,223872,Leveraging the information asset,Janet Perna,International Conference on Management of Data,1995
1546,223875,Enterprise Objects Framework: a second generation object-relational enabler,Charly Kleissner,International Conference on Management of Data,1995
1547,223874,Use of a component architecture in integrating relational and non-relational,Robert Atkinson,International Conference on Management of Data,1995
1548,223869,Data extraction and transformation for the data warehouse,Case Squire,International Conference on Management of Data,1995
1549,223868,Research and products-are they relevant to each other? (panel session),Herb Edelstein,International Conference on Management of Data,1995
1550,223871,One size fits all database architectures do n0t work for DSS,Clark D. French,International Conference on Management of Data,1995
1551,223870,Real world requirements for decision support-implications for RDBMS,Sanju K. Bansal,International Conference on Management of Data,1995
1552,212020,Data management research at the MITRE Corporation,"Arnon Rosenthal, Len Seligman, Catherine McCollum, Barbara Blaustein, Bhavani Thuraisingham, Edward Lafferty",ACM SIGMOD Record ,1995
1553,212022,"Turmoil at NASA, and numerous funding announcements",Xiaolei Qian,ACM SIGMOD Record ,1995
1554,212018,Information finding in a digital library: the Stanford perspective,"Tak W. Yan, H&#233;ctor Garc&#237;a-Molina",ACM SIGMOD Record ,1995
1555,212019,Florida International University High Performance Database Research Center,"Naphtali Rishe, Wei Sun, David Barton, Yi Deng, Cyril Orji, Michael Alexopoulos, Leonardo Loureiro, Carlos Ordonez, Mario Sanchez, Artyom Shaposhnikov",ACM SIGMOD Record ,1995
1556,219039,An execution model for limited ambiguity rules and its application to derived data update,"I.-Min A. Chen, Richard Hull, Dennis McLeod",ACM Transactions on Database Systems (TODS) ,1995
1557,219042,A structured approach for the definition of the semantics of active databases,"Piero Fraternali, Letizia Tanca",ACM Transactions on Database Systems (TODS) ,1995
1558,212023,Why decision support fails and how to fix it,"Ralph Kimball, Kevin Strehlo",ACM SIGMOD Record ,1995
1559,212024,Condition handling in SQL persistent stored modules,Jeff Richey,ACM SIGMOD Record ,1995
1560,212011,An aspect of query optimization in multidatabase systems,"Chiang Lee, Chia-Jung Chen, Hongjun Lu",ACM SIGMOD Record ,1995
1561,212013,An introduction to Remy's fast polymorphic record projection,Limsoon Wong,ACM SIGMOD Record ,1995
1562,212007,Mapping extended entity relationship model to object modeling technique,Joseph Fong,ACM SIGMOD Record ,1995
1563,212008,Normalization in OODB design,Byung S. Lee,ACM SIGMOD Record ,1995
1564,212016,Addressing techniques used in database object managers O2 and ORION,"Andr&#233; Gamache, Nadjiba Sahraoui",ACM SIGMOD Record ,1995
1565,212017,METU interoperable database system,"A. Dogac, C. Dengi, E. Kilic, G. Ozhan, F. Ozcan, S. Nural, C. Evrendilek, U. Halici, B. Arpinar, P. Koksal, N. Kesim, S. Mancuhan",ACM SIGMOD Record ,1995
1566,212014,On the issue of valid time(s) in temporal databases,"Stavros Kokkotos, Efstathios V. Ioannidis, Themis Panayiotopoulos, Constantine D. Spyropoulos",ACM SIGMOD Record ,1995
1567,212015,A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"Evaggelia Pitoura, Bharat Bhargava",ACM SIGMOD Record ,1995
1568,211427,Transaction chopping: algorithms and performance studies,"Dennis Shasha, Francois Llirbat, Eric Simon, Patrick Valduriez",ACM Transactions on Database Systems (TODS) ,1995
1569,211419,Containment of conjunctive queries: beyond relations as sets,"Yannis E. Ioannidis, Raghu Ramakrishnan",ACM Transactions on Database Systems (TODS) ,1995
1570,211416,Query evaluation in deductive databases with alternating fixpoint semantics,Weidong Chen,ACM Transactions on Database Systems (TODS) ,1995
1571,210202,Fast algorithms for universal quantification in large databases,"Goetz Graefe, Richard L. Cole",ACM Transactions on Database Systems (TODS) ,1995
1572,212003,Design and user testing of a multi-paradigm query interface to an object-oriented database,"Dac Khoa Doan, Norman W. Paton, Alistair Kilgour",ACM SIGMOD Record ,1995
1573,212001,Multi-table joins through bitmapped join indices,"Patrick O'Neil, Goetz Graefe",ACM SIGMOD Record ,1995
1574,211999,Optimizing Jan Jannink's Implementation of B+-tree deletion,"R. Maelbrancke, H. Olivi&#233;",ACM SIGMOD Record ,1995
1575,211994,Response to A close look at the IFO data model,"Serge Abiteboul, Richard Hull",ACM SIGMOD Record ,1995
1576,202671,Information systems research at RWTH Aachen,Matthias Jarke,ACM SIGMOD Record ,1995
1577,202670,ACM Multimedia '94 conference workshop on multimedia database management systems,"Bruce Berra, Kingsley Nwosu, Bhavani Thuraisingham",ACM SIGMOD Record ,1995
1578,202669,An annotated bibliography on active databases (short version),"Ulrike Jaeger, Johann Christoph Freytag",ACM SIGMOD Record ,1995
1579,202668,An annotated bibliography of benchmarks for object databases,Akmal B. Chaudhri,ACM SIGMOD Record ,1995
1580,210200,Efficient checking of temporal integrity constraints using bounded history encoding,Jan Chomicki,ACM Transactions on Database Systems (TODS) ,1995
1581,210198,Incremental computation of nested relational query expressions,"Lars Baekgaard, Leo Mark",ACM Transactions on Database Systems (TODS) ,1995
1582,202673,A comparison of three user interfaces to relational microcomputer data bases,"Carl Medsker, Margaret Christensen, Il-Yeol Song",ACM SIGMOD Record ,1995
1583,202672,The database group at University of Hagen,"Gunter Schlageter, Thomas Berkel, Eberhard Heuel, Silke Mittrach, Andreas Scherer, Wolfgang Wilkes",ACM SIGMOD Record ,1995
1584,223796,A general solution of the n-dimensional B-tree problem,Michael Freeston,International Conference on Management of Data,1995
